Filename,URL,webVideoUrl,_audd_music.artist,_audd_music.title,diggCount,shareCount,playCount,commentCount
music_963.wav,https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/1661429884795942.mp3,https://www.tiktok.com/@quinten___/video/6884946806833188097,Enur,Calabria 2009 - Bonus Track,19800.0,65.0,213400.0,271.0
music_966.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/6880718763814062849.mp3,https://www.tiktok.com/@yohankawidu6257/video/6882348124120108289,BigDoggy,Muthu Muthu (feat. Master D),1401.0,1.0,12300.0,5.0
music_966.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/6880718763814062849.mp3,https://www.tiktok.com/@shanikasadanjana/video/6888486575005617409,BigDoggy,Muthu Muthu (feat. Master D),499.0,1.0,15300.0,12.0
music_967.wav,https://sf77-sg.tiktokcdn.com/obj/musically-maliva-obj/1623230089396390.mp3,https://www.tiktok.com/@bundaddy/video/6879439037619342598,Tech N9ne,Red Kingdom,22500.0,168.0,99900.0,354.0
music_969.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/ec3e2e1ea05f321d540a450b40c40777.m4a,https://www.tiktok.com/@lidiaconrado/video/6896237474381614338,Ander Huang & DJ Kuromi,F Boy,2809.0,46.0,37700.0,20.0
music_969.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/ec3e2e1ea05f321d540a450b40c40777.m4a,https://www.tiktok.com/@planeta_luizbacci/video/6891434870057340162,Ander Huang & DJ Kuromi,F Boy,4141.0,132.0,42000.0,140.0
music_969.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/ec3e2e1ea05f321d540a450b40c40777.m4a,https://www.tiktok.com/@neggachicmodas/video/6888826582786395394,Ander Huang & DJ Kuromi,F Boy,4053.0,56.0,67000.0,88.0
music_970.wav,https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/1628604576610325.mp3,https://www.tiktok.com/@theundertakerlegend/video/6891183356097187074,Dean Lewis,Be Alright,5508.0,81.0,51700.0,135.0
music_971.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/6847138235668335362.mp3,https://www.tiktok.com/@dinesh_rox/video/6884981166659751169,Gloomy,"Mama Matama (feat. Dr.Bsking, Dinuwa & Minnyme)",586.0,4.0,8766.0,8.0
music_973.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/6870957653007289090.mp3,https://www.tiktok.com/@mlluiza2/video/6887562050265025794,Niack,Colocada Forte (Remix),12300.0,362.0,162900.0,141.0
music_974.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/6877999641963727618.mp3,https://www.tiktok.com/@fc_da_loud_5_0/video/6881428016275197186,MC Talibã,Um Sabadão Desse Uma Lua Dessa,5325.0,91.0,45900.0,58.0
music_979.wav,https://sf77-sg.tiktokcdn.com/obj/tos-alisg-v-0000/aa2c37df1d2543b5bd6065f0444ca8fc,https://www.tiktok.com/@shotgod68/video/6885565252151315718,Braski Karim,Ufc,7207.0,2.0,71400.0,59.0
music_981.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/ce5f8847fb453e0935921e3cb719f49f.m4a,https://www.tiktok.com/@timmytimmadome/video/6885540773987667205,Heinz Kiessling,Blue Blood,13600.0,100.0,127500.0,148.0
music_987.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/6886361440056265473.mp3,https://www.tiktok.com/@ekogr/video/6887443398446550273,Imagine Dragons,Believer,3716.0,32.0,124400.0,47.0
music_989.wav,https://sf77-sg.tiktokcdn.com/obj/musically-maliva-obj/1659968588929078.mp3,https://www.tiktok.com/@anishajla/video/6906137577003175169,Matthew Wilder,Break My Stride,2098.0,28.0,36700.0,70.0
music_990.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/d775bb66a1991763a6eddcbbc3c153c7.mp3,https://www.tiktok.com/@lia.lewis/video/6882395409973660930,Master KG,Jerusalema (feat. Nomcebo Zikode) [Edit],499600.0,58000.0,9200000.0,6459.0
music_991.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/727b2532779058d9121e492f2c3164c2.m4a,https://www.tiktok.com/@petyyyyyy/video/6899113568092949761,Kina,Tell Me About You,214700.0,1703.0,1200000.0,2694.0
music_994.wav,https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/6836709769269496582.mp3,https://www.tiktok.com/@verooontjuh/video/6879000638458449153,Variance,Inborn,218.0,1.0,3313.0,18.0
